"CCN","teaching_status","urban_rural","ownership_type_simple","bed_size_simple","cost_of_care_per_inpatient_day","charity_care_burden","bad_debt_burden","salary_cost_per_inpatient_day","malpractice_premiums_per_inpatient_day","med_records_library_per_inpatient_day","mean_drg_weighting","alos","occupancy_rate","private_room_percentage","semi_private_room_percentage","RN_percent","LPN_percent","naor_percent","ma_percent","nursing_hours_per_inpatient_day","special_care_day_rate","overall_hospital_rating_star_rating","nurse_communication_star_rating","doctor_communication_star_rating","staff_responsiveness_star_rating","communication_about_medicines_star_rating","discharge_information_star_rating","care_transition_star_rating","cleanliness_star_rating","quietness_star_rating","recommend_hospital_star_rating","SDI_score","at_least_high_school","under_100_FPL","renting","crowded","no_computer_internet_access","not_proficient_english_adult","unemployment","non_employment","single_parent_family","no_vehicle_households","long_commute","veteran","medicaid_caseload","disproportionate_percentage","cms_caseload","percent_of_service_area_under_public","percent_of_service_area_under_private","clabsi_rate","cauti_rate","ssi_colon_rate","ssi_hyster_rate","mrsa_rate","cdi_rate","PSI_03","PSI_04","PSI_06","PSI_08","PSI_09","PSI_10","PSI_11","PSI_12","PSI_13","PSI_14","PSI_15","PSI_90","hospital_wide_readmission_rate","heart_failure_readmission_rate","acute_myocardial_infarction_readmission_rate","copd_readmission_rate","hip_knee_replacement_readmission_rate","pneumonia_readmission_rate"
330277,"Teaching","Rural","Nonprofit","Small",2584.70517225369,0.49198379,6.017085934,2143.606214,18.27973837,16.40891928,1.47592529313233,5.28280598479274,79.7055639748863,0,79.2698826597132,92.5709805878003,4.96366708537864,0.70824684406988,1.75710548275115,15.6350171789395,11.33343244,3,3,3,3,3,3,3,3,2,3,45.2603631021094,92.10609169,11.76184069,21.19338155,21.94405844,11.22232196,0.503593829,5.676009632,42.98076972,5.685069762,8.406578629,4.068679105,9.10889256,2.10939416237429,0.1904,26.3919548687761,41.65828417,69.66136474,1.297858533,0.624414611,133.3333333,34.48275862,0,0.21618116,1.16,NA,0.28,0.1,2.42,1.57,8.48,3.21,5.22,1.99,1.04,1.12,14.4,21.5,NA,18,4.3,16.9
330279,"Teaching","Urban","Nonprofit","Medium",2813.6962916432,0.768656654,3.447223183,2122.266275,NA,16.34981442,1.79000543530544,5.07067933439508,54.7881818501954,0,93.8707562571506,70.9959413574888,4.61652381693875,21.2077234073777,3.17981141819477,19.3359398691678,12.15437685,3,3,3,3,3,4,3,2,1,3,36.6561798228889,92.77094392,10.66441742,21.60383713,22.4906085,10.07821572,0.948243195,5.022899357,39.96235088,5.405686505,9.229707213,3.46994412,7.536465248,1.4004063924433,0.2196,19.2322477895546,40.588839,73.16504829,0.596362191,0.263608805,6.535947712,7.874015748,0.050479556,0.328689272,1.32,211.65,0.19,0.08,1.97,1.5,6.95,3.29,5.31,1.79,1.05,1.1,14.8,22,13.9,17.9,NA,17.5
330285,"Teaching","Rural","Nonprofit","Large",4328.23244435455,0.886415137,5.621374244,3437.967503,23.48586835,26.71412428,2.51408817387599,8.72618013727413,81.9971834592242,0,94.9912565575818,74.3446326166429,6.73459513244946,7.36982780275325,11.5509444481544,27.0187074010935,25.16253108,3,3,3,3,3,4,4,2,1,4,47.6294190746904,90.85549201,13.85028633,24.21593913,25.14580679,10.05200774,1.911593332,5.390096384,40.75226213,7.039149178,10.80400593,4.103243465,6.200563073,2.77629920156885,0.4035,16.2319652612411,40.48682867,71.04262623,1.478442461,2.047152752,45.89371981,18.34862385,0.070235622,0.655101397,0.92,192.96,0.33,0.1,2.2,1.97,9.75,5.05,13.49,1.79,1.97,1.56,13.5,20.7,12.9,20.2,NA,18.5
330286,"Teaching","Urban","Nonprofit","Large",2816.16496408619,2.491292309,9.739237395,2515.028749,110.2444271,27.70391146,2.051142306231,5.27956853326592,61.5993229052381,0,100,69.0769232125509,2.5233045879227,24.8313535967614,3.56841860276499,18.1057621707901,16.81274724,2,2,2,2,3,3,2,4,1,3,31.0668550497122,88.86377296,6.648177311,15.68841538,18.06417592,7.458237409,4.795249695,4.863323521,35.28752838,3.406588153,5.978804994,16.12387418,4.190599776,3.68263599207854,0.2565,30.7209370918131,30.89538323,78.11698069,0.434404865,0.886262925,17.0212766,19.92031873,0.103980729,0.286352443,2.33,194.75,0.27,0.08,2.74,2.4,6.57,6.47,8.42,2.03,1.64,1.71,14.7,20.8,14.6,20.3,4.9,16.5
330304,"Teaching","Rural","Nonprofit","Medium",3515.6275964101,0.748021035,4.724521472,3288.794111,194.5231855,88.86140219,1.67403616433309,5.00657313842833,83.9744792644023,0,97.9016759776536,68.9197856598711,2.5834663131816,27.0268293374693,1.469918689478,19.6906156921148,4.882435044,4,4,4,3,4,4,3,5,2,4,43.7997984240425,90.46562383,7.292166333,25.19797259,27.6073404,5.09856115,6.003563575,5.818410543,37.94740754,3.890330437,12.88157924,20.92142912,3.230935697,3.61522613558324,0.1876,37.5208476405376,29.75072348,77.9622503,0.610749186,0.634719137,13.21585903,0,0.010494501,0.113395398,0.29,153.57,0.19,0.08,1.8,1.32,7.94,3.23,4.98,1.64,1.11,0.83,14.7,19.4,13.2,19.8,3.7,17.8
330307,"Teaching","Rural","Nonprofit","Small",3589.01025132275,0.056047305,5.210419183,3366.295778,49.44610531,70.44133967,1.45242813084112,6.07007299270073,71.471002432467,15.0933256905385,68.1868663346828,77.1112488490878,4.2852513489463,17.4249399468137,1.17855985515223,23.3779461279461,12.46456111,3,4,4,4,3,4,3,4,1,4,51.7845577091808,94.03351353,15.67946716,27.35032813,28.12930155,11.0413498,0.925219431,4.709766241,42.44631222,5.15747916,10.85221311,4.068489152,5.531408751,2.68248175182482,0.2801,29.7992700729927,34.39041764,76.56400428,1.221001221,0.974658869,15.38461538,0,0.060958883,0.293045064,0.57,166,0.22,0.09,2.86,1.94,8.35,4.18,6.08,1.92,0.95,1.05,14.2,20.7,14.1,21.7,3.9,16.3
330331,"Teaching","Urban","Nonprofit","Medium",3602.81303331979,1.279394914,4.281069154,3351.585818,159.7313722,18.42710745,1.56634009760065,5.3594664488907,56.9740077274324,0,99.8458740482723,63.8751187324712,5.76758786202865,30.3571528937,0,18.0740552620886,17.15448427,3,3,3,3,3,3,3,4,2,3,11.2563293732077,93.74945941,4.490521585,10.18762392,11.86551113,4.934801189,3.655941511,4.343728845,37.61843684,1.987237542,4.789098876,21.17910771,3.727606874,2.20498162515312,0.1122,47.0532190009528,27.84768897,83.70957362,1.399580126,1.071122536,13.69863014,0,0.023946934,0.407097871,0.12,173.85,0.24,0.09,2.1,1.53,9.33,3.61,4.98,1.83,0.78,0.86,15.2,21.4,NA,20.6,4.8,15.3
330332,"Teaching","Urban","Nonprofit","Medium",2846.84484395979,2.061504372,8.742933037,2190.55305,92.96343287,32.13190448,1.48515253682488,4.90948553054662,36.9242189081584,0,100,64.6056844756251,6.73862205432632,23.1899622234215,5.46591113509624,18.2041457903527,15.2770855,3,3,3,2,2,3,2,4,2,3,13.129245582478,93.39482391,4.727683525,9.978524029,11.35116522,5.060160611,2.50427679,4.385076416,36.36808081,2.189358548,4.760796516,20.08525859,4.311267482,2.10610932475884,0.1398,48.0546623794212,27.87804178,83.98631328,0.757002271,0.445831476,23.80952381,0,0.068994067,0.586449565,1.76,NA,0.22,0.11,2.53,1.56,8.21,4.21,5.12,1.91,1.5,1.32,15.4,21.6,NA,19.7,4.9,17.4
330350,"Teaching","Urban","Governmental","Medium",6093.55943017966,0.093296819,3.996334691,5224.377588,204.2980849,58.01260212,1.70285445736434,6.40286349049617,35.495171794296,0,100,71.6659934839769,4.13281183953733,24.2011946764857,0,26.6784833063459,19.64175706,2,1,2,1,2,1,1,3,3,2,87.8903699354081,85.85875451,18.02117778,41.3734515,46.01835248,13.02662709,5.229958339,7.833424852,42.73190479,8.408834808,57.58671076,33.93547513,1.746525373,6.77610466551469,0.6342,20.3283139965441,46.09684213,55.00694099,1.361338001,1.15174201,0,27.77777778,0.100314989,0.404194642,1.1,NA,0.26,0.09,2.78,1.56,12.69,3.5,4.96,1.9,1.32,1.24,15.4,20.8,13.7,20.7,4.9,17.5
330386,"Teaching","Rural","Nonprofit","Small",3129.9443856555,2.850411263,7.400362618,2507.520108,NA,43.10726124,1.5628364764268,5.54975530179445,48.0273578113751,0,84.2227552091141,69.3796793590622,3.85789946062815,19.3368106234175,7.42589730428773,20.501998824221,16.73650635,2,2,2,2,3,3,2,3,2,2,64.9804852997817,85.08728,15.60916412,26.21801899,27.94007698,11.18267121,2.97232254,8.230043842,49.5655034,7.664437127,13.77635718,9.489668219,6.309857611,3.2952691680261,0.3904,39.9673735725938,49.49537594,61.28416873,0.726216412,0.668002672,0,30.3030303,0.10561335,0.4511363,0.23,NA,0.23,0.09,2.41,1.55,7.36,3.1,NA,1.91,0.96,0.82,15.2,20.9,14.8,17.8,NA,17.1
330393,"Teaching","Rural","Governmental","Large",3577.19261028492,0.608637826,1.458024964,3182.568593,NA,27.0805643,1.90766777526639,6.81771420712419,79.6572508266415,31.7804670933096,64.4793707570934,71.1592545909478,3.78191951916839,24.4698084735055,0.589017416378335,24.7334320457681,15.04727456,3,3,3,2,3,3,3,3,2,3,23.0872040013546,92.55982732,6.349606788,15.28659582,16.71740314,7.057121376,2.805337585,4.719240931,38.84430231,3.548645405,5.491374806,14.88669508,5.156168467,3.87842112501719,0.2867,40.3740888461009,30.39220534,80.43749739,0.841514727,1.629422719,40.37267081,14.63414634,0.085753487,0.347379391,0.98,180.99,0.24,0.08,2.73,1.2,4.51,3.74,3.69,1.65,0.74,0.89,15.7,21,13,18.8,3.6,16.8
330394,"Teaching","Rural","Nonprofit","Medium",3402.90882107894,0.873989896,5.893794457,3254.416339,18.77896518,157.1430082,2.03332486308872,7.53511731931256,56.3569988178847,0,86.8347995607487,57.938557766097,11.4297875734746,18.0015526967964,12.630101963632,30.2904394917725,13.81677135,2,2,2,3,2,3,2,3,1,2,56.3362661974084,90.54276893,16.77491408,23.32801517,24.62342206,10.66875489,1.153003266,7.05475229,46.00543609,6.123163637,11.2075648,5.115038215,7.632165001,2.87216511025661,0.3321,30.0949540924429,46.77236801,66.33116066,1.316366828,1.169590643,48.7804878,31.25,0.011636296,0.666046699,1.57,198.05,0.28,0.09,2.71,1.52,10.92,3.29,7.78,1.63,0.93,1.4,14,19.8,14.6,19,3.8,17.1
330395,"Teaching","Rural","Nonprofit","Small",4355.40516414776,0.780458656,10.66332057,3961.655075,NA,70.71702851,2.08148152929494,6.62963523535644,80.1713533461381,0,91.6498425260438,65.2471112194365,11.1312990311029,22.8604805463541,0.761109203106478,18.5463449157573,12.83546953,1,1,2,1,2,2,1,2,1,2,88.1019835985141,82.43996669,18.18693365,39.17142451,44.74833381,10.39255447,9.091994753,9.142911,46.40468164,8.737556587,38.54577293,37.57624111,2.607790983,12.6229756319056,0.6179,40.0938398668079,46.44100407,55.58988341,1.490312966,1.817961459,0,0,0.127570547,0.157948772,0.91,NA,0.22,0.09,2.99,NA,NA,3.08,NA,1.95,1.33,1.06,17.1,21.4,NA,18.3,NA,20
330396,"Teaching","Urban","Governmental","Medium",6892.66482819971,11.57765355,30.54472868,4806.49593,1.022509555,76.73625105,2.24523333333333,7.1395681168625,39.8503510993438,0,100,66.5684883183444,3.55785683585672,28.799315562836,1.07433928296287,27.4242188368731,14.24405619,2,2,3,1,2,2,2,4,2,2,90.3176334330663,81.6259975,26.35613576,45.06101507,49.91529985,18.99852519,9.259483129,7.857875076,38.96577664,7.774964744,66.57354436,19.8453117,1.450616383,13.766275007939,0.8467,21.7370593839314,48.28362333,54.22869373,1.481481481,0.920245399,0,0,0.085093709,0.266708155,1.92,NA,0.28,0.09,2.46,NA,NA,5.1,NA,NA,1.06,1.45,14,19.5,NA,NA,NA,18.1
330399,"Teaching","Rural","Nonprofit","Medium",3959.74575026988,3.154440511,10.96157056,3347.009579,61.39115848,33.69057598,1.7402225388601,5.40535283591379,58.1683527760298,0,100,56.2473252636272,2.39350161361757,33.3172257877075,8.04194733504765,19.2719251529327,11.63731487,1,1,1,1,1,1,1,2,1,1,98.4516534114692,70.17791358,31.14058033,47.28390437,54.96295469,13.86490122,22.15465249,12.92268161,47.89410842,14.24507126,69.76051176,34.03088727,1.795858918,15.6383723644285,0.8739,22.889597759278,61.66162507,38.17261136,0.385356455,0.468823254,46.15384615,0,0.013379,0.097757171,1.6,175.02,0.39,0.09,2.6,1.56,7.94,5.44,4.72,2.47,1.69,1.35,15.5,21.9,NA,20.2,NA,17.1
330401,"Non Teaching","Urban","Nonprofit","Medium",3537.96518270993,1.294525221,4.541298095,2811.940594,102.642735,22.77408275,1.42254521523692,4.82072334234047,41.7506202135692,0,100,64.9913289821086,4.40981731415733,27.8520064284426,2.74684727529149,21.0340411771047,13.83202812,2,2,2,2,2,3,2,3,1,2,14.5190292333149,93.67870694,4.49287392,12.69932077,14.04591475,5.514899512,2.377520748,4.183979707,37.11530907,2.740833408,5.099750096,16.40722772,5.166376479,1.87071294949075,0.2118,49.0854292246934,26.71974162,84.27691123,0,0.630517024,19.60784314,0,0.041224364,0.192566917,1.26,157.5,0.22,0.08,2.42,1.48,10.18,2.89,5.64,2.32,0.77,1.18,15.4,18.9,13,20.8,4,15.4
340001,"Teaching","Urban","Governmental","Large",2046.80477716886,4.757926018,2.784413343,1636.109584,16.7573178,1.395228847,1.80423790726817,5.68673281881661,77.8940271520946,0,92.8939002895631,68.1678840509595,3.70697794146609,26.6146637548643,1.51047425271012,16.243466290973,9.302352626,3,3,3,2,3,4,3,3,3,3,52.504818131247,88.37954162,12.16582643,22.22816069,24.42625625,8.998523901,2.174973367,5.589129894,38.86343035,6.685633385,4.855523564,7.834253498,7.139578143,6.06394707828004,0.2757,26.0455714810731,35.33634432,65.76902315,0.842815002,0.679309369,39.6039604,0,0.050614606,0.156134119,0.53,187.47,0.22,0.08,3.19,1.35,8.06,4.38,4.45,1.66,0.96,0.95,14.6,18.2,13.4,18.3,4.2,15.3
340002,"Teaching","Rural","Proprietary","Large",2105.13651007998,6.178141904,0.86318624,1174.901765,18.91226138,0,2.19635316394081,5.61452239434642,61.3721056270908,0,93.8409724844395,73.2492184760911,4.58039014922647,16.5144151948972,5.65597617978528,17.617556714222,31.6081596,2,3,3,1,2,3,2,1,2,2,48.1535096005648,90.15764079,12.52479516,22.72171673,24.17856923,14.41003966,1.695101728,4.168604191,44.91849699,4.484634935,5.303181491,4.582507412,8.173568114,5.99756634061871,0.2913,30.8747133430056,39.68033745,63.48522007,0.880746873,0.957816179,22.45250432,8.450704225,0.085296212,0.296152333,0.08,158.73,0.22,0.07,2.13,1.34,7.93,2.44,5.36,2.08,0.69,0.75,12.6,18.1,11.5,16.6,3.6,15.6
340003,"Non Teaching","Rural","Governmental","Small",2380.1483353151,2.222425246,4.273735051,2857.236735,23.60421809,36.01186832,1.38038904282116,5.30459921156373,45.0821917808219,0,89.3770890306898,53.3079114125989,11.270470801854,26.7699786711116,8.65163911443538,25.6212346413,15.36760205,4,4,4,3,3,2,3,3,3,4,58.7348821021491,80.76324672,17.30975255,20.58503674,22.40768419,20.0067374,1.759787239,4.235954163,46.68346142,4.843497992,4.880297542,8.899355096,6.495387484,3.1011826544021,0.1791,29.934296977661,42.91383014,60.7965023,0,0.285551114,38.46153846,43.47826087,0.134372481,0.413602941,0.34,NA,0.23,0.1,2.75,1.52,10.89,4.54,4.84,1.86,1.01,1.01,14.2,19.4,NA,18.6,4.2,14.6
340004,"Teaching","Urban","Nonprofit","Medium",2333.40123905148,3.350183038,3.720087807,1423.853393,11.17483949,0,1.56327966645285,5.52656434474616,56.2005327245053,0,87.8668878431904,77.1574926424204,1.2235248446544,20.5391613934153,1.07982111950991,16.7291746777754,13.35046356,3,2,3,2,2,2,2,3,2,3,64.1946624314898,84.94490577,15.54245647,25.05247545,26.914923,11.37691509,3.501241194,6.040718775,42.09473566,6.913583685,6.250190153,4.263067383,6.779624422,6.02125147579693,0.2814,22.4478551751279,39.25727154,59.11399101,1.433691756,1.527300496,16.66666667,16.66666667,0.078632425,0.244486822,0.84,155.35,0.24,0.09,2.08,1.35,9,3.39,5.82,1.82,1.21,1.07,14,20.1,13.5,19.4,4.5,16.1
340008,"Non Teaching","Rural","Nonprofit","Small",2515.75880725484,5.882278269,6.677042968,2213.809613,15.91512735,37.30020133,1.590875198188,4.97628881750038,72.2286617492097,0,86.3921511415858,63.6978500170846,14.0996737171456,21.8153922429099,0.387084022859899,18.3531509375961,7.795304834,3,4,3,3,3,2,2,3,3,3,89.6426574930123,79.79132922,27.09615144,27.18783493,30.67387678,25.34643716,0.830798527,9.607501967,55.38395115,10.87278579,11.32906271,7.027104158,6.526630705,6.92978430472694,0.4233,25.6998623221661,49.58038686,46.2406994,1.798561151,2.252252252,0,0,0.154607297,0.499168053,0.78,NA,0.27,0.09,2.65,1.54,10.05,3.9,4.77,1.95,1.04,1.08,14.9,19.1,NA,18.5,3.8,17.9
340010,"Non Teaching","Rural","Nonprofit","Medium",2418.76758828835,2.976498874,4.488258762,1901.250074,7.798819509,43.4591341,1.65491185185185,6.21450900075455,55.4095610847079,0,87.8789101917255,59.2830162419001,6.42563294212083,33.7600419479923,0.53130886798682,21.4357871366128,10.11226839,3,3,3,3,4,3,3,3,3,3,74.3100403632694,85.15219575,18.88034097,26.93111813,29.17088077,12.69420056,4.163266664,5.062631812,42.76000538,8.031024408,7.738886003,6.498537707,11.51699791,8.90374043332974,0.3032,36.003018217096,47.42130791,54.28926809,0.232910213,0.50530571,13.15789474,0,0.04066115,0.364705125,0.14,180.71,0.26,0.08,2.78,1.41,5.8,2.69,5.76,1.78,1.12,0.77,14.3,18.7,12.5,19.7,4.2,16.5
340013,"Non Teaching","Rural","Proprietary","Small",2618.83484363895,3.955429654,4.123484614,2003.756446,28.96096254,62.48217959,1.83988741721854,4.69586983729662,20.8587544606884,0,92.3730684326711,71.5520743834129,2.78937798469439,25.6585476318927,0,26.6775053304904,14.26589485,3,3,4,3,4,4,3,3,4,2,67.9109664742724,85.30943537,18.63531334,22.14621109,24.45591426,16.81022061,0.956434983,5.657207158,50.11767737,7.271747069,6.187155177,9.317632807,7.475501695,7.09219858156028,0.2583,43.1372549019608,46.81860893,57.38377637,0,1.418439716,0,0,0.080444051,0.08201427,0.97,NA,0.23,0.09,2.72,1.56,8,3.02,5.03,2.42,1,1.04,15.2,20.2,NA,19.2,4.9,15.6
340014,"Teaching","Rural","Nonprofit","Large",1874.79562519645,3.978325057,3.183814861,2043.613892,11.79300834,4.92352031,1.9312710355754,7.95011568718186,63.2988599594787,0,83.1298997243495,59.2495141738393,9.10643448816838,23.4178644553071,8.22618688268518,22.8696173502055,11.73768779,3,3,4,2,3,3,3,3,3,4,54.6236687882034,87.56283331,14.95346066,22.6772614,24.35826371,12.9117518,2.28193511,5.102997786,42.60377345,6.486999211,5.665995622,5.931618398,7.377831457,4.23569335184328,0.246,24.9236464599722,37.79130065,64.63207845,0.72068362,1.700285957,10.16260163,2.597402597,0.090056932,0.257641994,0.19,189.86,0.2,0.1,2.8,0.89,7.09,2.63,4.06,2.15,0.82,0.71,14.4,21.8,13.6,20.1,3.5,16.6
340014,"Teaching","Rural","Nonprofit","Large",1874.79562519645,3.978325057,3.183814861,2043.613892,11.79300834,4.92352031,1.9312710355754,7.95011568718186,63.2988599594787,0,83.1298997243495,59.2495141738393,9.10643448816838,23.4178644553071,8.22618688268518,22.8696173502055,11.73768779,3,3,4,2,3,3,3,3,3,4,54.6236687882034,87.56283331,14.95346066,22.6772614,24.35826371,12.9117518,2.28193511,5.102997786,42.60377345,6.486999211,5.665995622,5.931618398,7.377831457,4.23569335184328,0.246,24.9236464599722,37.79130065,64.63207845,0.72068362,1.700285957,10.16260163,2.597402597,0.090056932,0.257641994,0.19,189.86,0.2,0.1,2.8,0.89,7.09,2.63,4.06,2.15,0.82,0.71,14.4,21.8,13.6,20.1,3.5,16.6
340015,"Non Teaching","Urban","Nonprofit","Medium",2363.26397451125,5.583526181,2.383752008,1633.372405,19.6478965,10.15811256,1.76945909433962,6.9519003931848,68.948322099007,0,84.1686990160626,58.4659700845121,6.22431330522947,35.3009683257424,0.00874828451608317,20.6880832532097,9.323166162,2,2,3,2,3,3,3,2,3,2,64.5409642117717,88.0222637,16.98791166,23.24199251,25.03946011,11.53682242,1.793549753,7.107675694,44.27092123,7.15031596,6.827175509,8.095272026,8.717722786,5.46526867627785,0.2281,27.6408912188729,42.11287109,60.56759888,1.9751693,1.034126163,38.83495146,28.30188679,0.039041149,0,0.2,166.09,0.22,0.09,2.92,1.94,11.04,3.2,4.55,1.88,0.89,0.92,14.4,20.9,13.5,20.4,4.5,17.8
340016,"Non Teaching","Rural","Proprietary","Small",2531.16033138402,3.125569642,5.074517532,2644.521776,37.77488502,54.63019396,1.76757543478261,5.68158744808491,24.4429393836776,0,94.8877805486284,72.737372090179,4.20522646663133,13.8662399608627,9.19116148232704,31.8765432098765,19.54809038,3,4,4,4,4,4,4,2,4,4,57.9031455742502,87.3581686,17.47523924,22.99154603,25.39587176,20.25780834,1.376724847,6.496736743,48.81533876,5.580743185,5.780702497,5.422003617,8.052910008,12.5057683433318,0.2803,47.7157360406091,42.18912253,56.88370636,0.384467512,0.629722922,0,NA,0,0.236146096,0.31,NA,0.24,0.09,2.72,1.54,12.03,2.99,4.78,1.92,1.36,0.98,13.8,22.3,NA,19.5,5.5,16.3
340017,"Teaching","Urban","Governmental","Medium",3339.2594423685,2.261107947,2.252211652,3299.281537,48.75163273,48.93969372,1.72682337228715,4.39378630967416,54.6866438356164,0,90.5438832701882,56.9200967923606,4.12790949542959,20.8667991063416,18.0851946058682,23.2226214429434,7.911076794,3,4,4,3,3,3,3,5,3,4,39.4288261667006,91.60847616,11.23014125,20.50389541,21.8148837,10.64216851,2.065331236,3.849225761,44.81710616,4.444325805,4.029137178,4.450517582,9.211509011,3.92775953523617,0.1911,35.4635008840616,42.82186799,64.2957999,1.64095832,1.320422535,22.47191011,0,0.029032633,0.145163163,1.21,189.09,0.21,0.08,2.01,1.39,8.95,3.02,5.22,1.82,0.83,1.11,12.8,19.2,13.4,16.5,4.2,15.7
340020,"Non Teaching","Rural","Proprietary","Small",2228.0768432812,4.942358724,5.664570113,1650.921434,44.03458221,51.73829002,1.46582721088435,6.08349514563107,20.2761298673282,0,84.2962017235876,74.6304192755806,8.36427042878656,17.0049932630578,0,25.1695659112672,14.78410383,1,2,3,2,3,3,2,3,2,1,63.6544291007073,86.65611691,14.1011561,25.65995966,27.89836725,21.09135862,4.931591102,5.137562868,40.92471659,7.672628629,4.246101569,11.3597075,9.600287264,9.70873786407767,0.2986,52.2330097087379,42.40954053,58.17785887,0,0.355871886,30.3030303,0,0.14365752,0.220329025,1.33,NA,0.28,0.1,2.37,1.55,8.11,3.24,4.88,1.91,1.01,1.14,15.1,20.9,NA,20.6,NA,17.6
340021,"Non Teaching","Rural","Governmental","Medium",2408.93011706749,6.248217299,5.28122253,1621.833273,17.47058776,30.20421274,1.44519913232104,5.58934122871947,47.9389788293898,0,91.5035347818826,69.8274823560486,9.390981395436,20.347676638061,0.433770375651749,14.8405419006251,26.96966015,3,3,3,2,3,3,3,2,3,3,71.1163191782922,85.96740003,17.95625558,22.93773727,25.34697301,22.00504138,0.686788429,7.118076784,47.54902753,7.541162294,6.630748277,7.322268222,7.743257715,4.44115470022206,0.2739,24.1302738712065,43.27528212,58.97719987,1.649484536,0.704027035,13.51351351,0,0.161311137,0.101917752,1.17,170.02,0.32,0.09,2.2,1.93,9.36,2.92,5.61,1.83,1.76,1.19,14,19.3,NA,18.1,5.6,15.8
340023,"Non Teaching","Urban","Nonprofit","Small",4128.74919183523,3.648178079,3.828234154,5406.711508,72.78150764,66.22437234,1.53639376218324,5.2405614714424,71.109026083693,0,90.204253971605,53.9922864240759,8.74815281359468,8.73244505716556,28.5271157051639,30.2820264154429,6.312416389,4,4,4,3,4,4,4,3,4,5,38.8364687077339,91.54639759,10.31602008,21.67092964,22.7111941,11.18986416,2.408154105,3.78067501,42.99975857,4.104243024,4.213177118,3.783637674,8.320072257,2.68635043562439,0.2658,29.3804453049371,38.96674928,65.98812169,0.854700855,2.228826152,0,0,0.082054648,0.185580403,0.3,NA,0.23,0.09,2.3,1.53,7.4,2.92,4.82,1.89,0.95,0.82,12.7,19.6,NA,18.6,3.9,15.2
340024,"Teaching","Rural","Nonprofit","Small",2513.91208890495,4.800066099,5.255079765,2358.398238,44.01875032,45.01287797,1.66864526627219,4.47011308562197,33.5882232672255,0,87.9108838568298,67.3472136483529,3.79519988027761,28.4726041491292,0.384982322240305,24.1493494759668,18.53397208,2,3,3,3,3,3,2,3,4,2,75.579065211307,80.58110258,20.99554128,21.7480814,24.38325145,18.79197239,4.907656594,6.185862546,45.45981912,8.695835945,5.362682732,12.19549567,6.675331721,6.09854604200323,0.3403,32.108239095315,43.95835939,53.38892732,0,0,0,NA,0.088495575,0.189843379,0.39,NA,0.28,0.09,2.46,NA,NA,3.34,NA,2.47,1.01,0.94,14.7,21.4,NA,20.5,NA,17.7
